,PERIOD,PRIMARY_LABEL,SECONDARY_LABEL,ACCOUNT,CATEGORY,SUBCATEGORY,BASE_TOKEN_ADDRESS,VALUE_BASE_TOKEN,VALUE_USD,VALUE_ETH,TOKEN_PRICE,TOKEN_ETH_PRICE,QTY,QTY_USD,QTY_ETH,LAG_QTY,LAG_PRICE_USD,LAG_PRICE_ETH,HASH_KEY,INSERT_TS,TOKEN_SYMBOL
255,2020-12-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,733.59,1.0,16320.0,11972188.8,16320.0,16320.0,733.59,1.0,2c04656e1f12d3dee43b8b032169f4a6,,ETH
256,2020-12-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,768.0,574732.8,768.0,748.35,1.0,17088.0,12787804.8,17088.0,16320.0,733.59,1.0,1ab6df616ad013a34e95329c1d2714ed,,ETH
257,2020-12-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,748.35,1.0,17088.0,12787804.8,17088.0,17088.0,748.35,1.0,1ab6df616ad013a34e95329c1d2714ed,,ETH
258,2020-12-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,740.2,1.0,17088.0,12648537.6,17088.0,17088.0,748.35,1.0,ec58824b5111493910ff6ae930d18bdb,,ETH
259,2020-12-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,740.2,1.0,17088.0,12648537.6,17088.0,17088.0,740.2,1.0,ec58824b5111493910ff6ae930d18bdb,,ETH
260,2021-01-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,256.0,186984.96,256.0,730.41,1.0,17344.0,12668231.04,17344.0,17088.0,740.2,1.0,ba10ae5fd1475627b71be05bac229c37,,ETH
261,2021-01-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,730.41,1.0,17344.0,12668231.04,17344.0,17344.0,730.41,1.0,ba10ae5fd1475627b71be05bac229c37,,ETH
262,2021-01-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,256.0,198272.0,256.0,774.5,1.0,17600.0,13631200.0,17600.0,17344.0,730.41,1.0,7649609d014dbf0973df0649dfec3304,,ETH
263,2021-01-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,774.5,1.0,17600.0,13631200.0,17600.0,17600.0,774.5,1.0,7649609d014dbf0973df0649dfec3304,,ETH
264,2021-01-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,993.35,1.0,17600.0,17482960.0,17600.0,17600.0,774.5,1.0,dcc545636f635a9e98f6d3996f3e25bf,,ETH
265,2021-01-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,993.35,1.0,17600.0,17482960.0,17600.0,17600.0,993.35,1.0,dcc545636f635a9e98f6d3996f3e25bf,,ETH
266,2021-01-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1042.74,1.0,17600.0,18352224.0,17600.0,17600.0,993.35,1.0,9a084d1741e0b450892d95f3b3d52266,,ETH
267,2021-01-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1042.74,1.0,17600.0,18352224.0,17600.0,17600.0,1042.74,1.0,9a084d1741e0b450892d95f3b3d52266,,ETH
268,2021-01-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,544.0,599199.68,544.0,1101.47,1.0,18144.0,19985071.68,18144.0,17600.0,1042.74,1.0,3dfd58dd739fa83d55736be119f1cc6e,,ETH
269,2021-01-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1101.47,1.0,18144.0,19985071.68,18144.0,18144.0,1101.47,1.0,3dfd58dd739fa83d55736be119f1cc6e,,ETH
270,2021-01-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1200.84,1.0,18752.0,22518151.68,18752.0,18144.0,1101.47,1.0,8a29564c2d2b441a3962dfdfb958f640,,ETH
271,2021-01-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,608.0,730110.72,608.0,1200.84,1.0,18752.0,22518151.68,18752.0,18752.0,1200.84,1.0,8a29564c2d2b441a3962dfdfb958f640,,ETH
272,2021-01-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,608.0,745547.8400000001,608.0,1226.23,1.0,19360.0,23739812.8,19360.0,18752.0,1200.84,1.0,4b08b4707ec5902e37b18c437c66c6ee,,ETH
273,2021-01-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1226.23,1.0,19360.0,23739812.8,19360.0,19360.0,1226.23,1.0,4b08b4707ec5902e37b18c437c66c6ee,,ETH
274,2021-01-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1221.67,1.0,20736.0,25332549.12,20736.0,19360.0,1226.23,1.0,602d9a20f602f4a4412119db115030f6,,ETH
275,2021-01-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1376.0,1681017.92,1376.0,1221.67,1.0,20736.0,25332549.12,20736.0,20736.0,1221.67,1.0,602d9a20f602f4a4412119db115030f6,,ETH
276,2021-01-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1292.1,1.0,22016.0,28446873.6,22016.0,20736.0,1221.67,1.0,3a74fb22feb2cd02f53e3c1748ea0884,,ETH
277,2021-01-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1280.0,1653888.0,1280.0,1292.1,1.0,22016.0,28446873.6,22016.0,22016.0,1292.1,1.0,3a74fb22feb2cd02f53e3c1748ea0884,,ETH
278,2021-01-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,864.0,1098264.9600000002,864.0,1271.14,1.0,22880.0,29083683.200000003,22880.0,22016.0,1292.1,1.0,aa2e85a098fc058a1d8f4467988d0418,,ETH
279,2021-01-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1271.14,1.0,22880.0,29083683.200000003,22880.0,22880.0,1271.14,1.0,aa2e85a098fc058a1d8f4467988d0418,,ETH
280,2021-01-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1083.05,1.0,26528.0,28731150.4,26528.0,22880.0,1271.14,1.0,0e88cac557a8a7331de13cd45b1c5b07,,ETH
281,2021-01-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3648.0,3950966.4,3648.0,1083.05,1.0,26528.0,28731150.4,26528.0,26528.0,1083.05,1.0,0e88cac557a8a7331de13cd45b1c5b07,,ETH
282,2021-01-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1044.64,1.0,28416.0,29684490.24,28416.0,26528.0,1083.05,1.0,18113fe266a08df38cf565bbbca90fab,,ETH
283,2021-01-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1888.0,1972280.32,1888.0,1044.64,1.0,28416.0,29684490.24,28416.0,28416.0,1044.64,1.0,18113fe266a08df38cf565bbbca90fab,,ETH
284,2021-01-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1124.48,1.0,48608.0,54658723.84,48608.0,28416.0,1044.64,1.0,9437cf2f68d70c19c75510b1fb67a498,,ETH
285,2021-01-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20192.0,22705500.16,20192.0,1124.48,1.0,48608.0,54658723.84,48608.0,48608.0,1124.48,1.0,9437cf2f68d70c19c75510b1fb67a498,,ETH
286,2021-01-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15936.0,19426143.360000003,15936.0,1219.01,1.0,64544.0,78679781.44,64544.0,48608.0,1124.48,1.0,1804e75412e60189389b905b6e594c95,,ETH
287,2021-01-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1219.01,1.0,64544.0,78679781.44,64544.0,64544.0,1219.01,1.0,1804e75412e60189389b905b6e594c95,,ETH
288,2021-01-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1172.36,1.0,68448.0,80245697.27999999,68448.0,64544.0,1219.01,1.0,ca8493b15f87f9b2cdba758af81acfa9,,ETH
289,2021-01-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3904.0,4576893.44,3904.0,1172.36,1.0,68448.0,80245697.27999999,68448.0,68448.0,1172.36,1.0,ca8493b15f87f9b2cdba758af81acfa9,,ETH
290,2021-01-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1235.84,1.0,69216.0,85539901.44,69216.0,68448.0,1172.36,1.0,b33d3ed71b04c6356bcc2dd64892fe92,,ETH
291,2021-01-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,768.0,949125.12,768.0,1235.84,1.0,69216.0,85539901.44,69216.0,69216.0,1235.84,1.0,b33d3ed71b04c6356bcc2dd64892fe92,,ETH
292,2021-01-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1233.27,1.0,69216.0,85362016.32,69216.0,69216.0,1235.84,1.0,7d8a941e30a5b16cd1ff471eb28b4540,,ETH
293,2021-01-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1233.27,1.0,69216.0,85362016.32,69216.0,69216.0,1233.27,1.0,7d8a941e30a5b16cd1ff471eb28b4540,,ETH
294,2021-01-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3744.0,4716129.600000001,3744.0,1259.65,1.0,72960.0,91904064.0,72960.0,69216.0,1233.27,1.0,673079af0bbab7d59ba1ce7fbeebd714,,ETH
295,2021-01-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1259.65,1.0,72960.0,91904064.0,72960.0,72960.0,1259.65,1.0,673079af0bbab7d59ba1ce7fbeebd714,,ETH
296,2021-01-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2656.0,3681269.12,2656.0,1386.02,1.0,75616.0,104805288.32,75616.0,72960.0,1259.65,1.0,4cbc062ae546f3af4202c02044aa8fe0,,ETH
297,2021-01-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1386.02,1.0,75616.0,104805288.32,75616.0,75616.0,1386.02,1.0,4cbc062ae546f3af4202c02044aa8fe0,,ETH
298,2021-01-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2496.0,3427482.24,2496.0,1373.19,1.0,78112.0,107262617.28,78112.0,75616.0,1386.02,1.0,bc7288ddc882db2349720b4baee30cf1,,ETH
299,2021-01-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1373.19,1.0,78112.0,107262617.28,78112.0,78112.0,1373.19,1.0,bc7288ddc882db2349720b4baee30cf1,,ETH
300,2021-01-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1131.79,1.0,78560.0,88913422.39999999,78560.0,78112.0,1373.19,1.0,04303fa3c3a3148ff9d6ddb7cb3dad2d,,ETH
301,2021-01-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,448.0,507041.92,448.0,1131.79,1.0,78560.0,88913422.39999999,78560.0,78560.0,1131.79,1.0,04303fa3c3a3148ff9d6ddb7cb3dad2d,,ETH
302,2021-01-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1236.05,1.0,78560.0,97104088.0,78560.0,78560.0,1131.79,1.0,82372d853d32bf5606fd53b6090d8471,,ETH
303,2021-01-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1236.05,1.0,78560.0,97104088.0,78560.0,78560.0,1236.05,1.0,82372d853d32bf5606fd53b6090d8471,,ETH
304,2021-01-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11808.0,14528799.36,11808.0,1230.42,1.0,90368.0,111190594.56,90368.0,78560.0,1236.05,1.0,2197fec47035d3b24033f8cb34da74cf,,ETH
305,2021-01-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1230.42,1.0,90368.0,111190594.56,90368.0,90368.0,1230.42,1.0,2197fec47035d3b24033f8cb34da74cf,,ETH
306,2021-01-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1376.0,1904783.04,1376.0,1384.29,1.0,91744.0,127000301.76,91744.0,90368.0,1230.42,1.0,27722b682912e03456905767f5843e6c,,ETH
307,2021-01-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1384.29,1.0,91744.0,127000301.76,91744.0,91744.0,1384.29,1.0,27722b682912e03456905767f5843e6c,,ETH
308,2021-01-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1024.0,1356226.56,1024.0,1324.44,1.0,92768.0,122865649.92,92768.0,91744.0,1384.29,1.0,5f1db50c6309c740b9a67dd2704f5432,,ETH
309,2021-01-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1324.44,1.0,92768.0,122865649.92,92768.0,92768.0,1324.44,1.0,5f1db50c6309c740b9a67dd2704f5432,,ETH
310,2021-01-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5088.0,6893985.600000001,5088.0,1354.95,1.0,97856.0,132589987.2,97856.0,92768.0,1324.44,1.0,612515bcb70f36acd547d31f4527939e,,ETH
311,2021-01-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1354.95,1.0,97856.0,132589987.2,97856.0,97856.0,1354.95,1.0,612515bcb70f36acd547d31f4527939e,,ETH
312,2021-01-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1824.0,2267578.56,1824.0,1243.19,1.0,99680.0,123921179.2,99680.0,97856.0,1354.95,1.0,d92d2e195e6e50fc7956edc2f0f5d958,,ETH
313,2021-01-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1243.19,1.0,99680.0,123921179.2,99680.0,99680.0,1243.19,1.0,d92d2e195e6e50fc7956edc2f0f5d958,,ETH
314,2021-01-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3008.0,4010355.84,3008.0,1333.23,1.0,102688.0,136906722.24,102688.0,99680.0,1243.19,1.0,45099cc46cd8a1e95d477458aeed3c45,,ETH
315,2021-01-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1333.23,1.0,102688.0,136906722.24,102688.0,102688.0,1333.23,1.0,45099cc46cd8a1e95d477458aeed3c45,,ETH
316,2021-01-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1386.52,1.0,102688.0,142378965.76,102688.0,102688.0,1333.23,1.0,a79bcda8909baf2448eb798d519c77a9,,ETH
317,2021-01-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1386.52,1.0,102688.0,142378965.76,102688.0,102688.0,1386.52,1.0,a79bcda8909baf2448eb798d519c77a9,,ETH
318,2021-01-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1377.8,1.0,102944.0,141836243.2,102944.0,102688.0,1386.52,1.0,c0e0e5fb92709c6d3cf55a15654bdb2b,,ETH
319,2021-01-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,256.0,352716.8,256.0,1377.8,1.0,102944.0,141836243.2,102944.0,102944.0,1377.8,1.0,c0e0e5fb92709c6d3cf55a15654bdb2b,,ETH
320,2021-01-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4928.0,6473371.52,4928.0,1313.59,1.0,107872.0,141699580.48,107872.0,102944.0,1377.8,1.0,d4ebebbb74f9ada17256fb8580def1f7,,ETH
321,2021-01-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1313.59,1.0,107872.0,141699580.48,107872.0,107872.0,1313.59,1.0,d4ebebbb74f9ada17256fb8580def1f7,,ETH
322,2021-02-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2848.0,3884358.72,2848.0,1363.89,1.0,110720.0,151009900.8,110720.0,107872.0,1313.59,1.0,c2b324c80f40b00f1039e9173c85e658,,ETH
323,2021-02-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1363.89,1.0,110720.0,151009900.8,110720.0,110720.0,1363.89,1.0,c2b324c80f40b00f1039e9173c85e658,,ETH
324,2021-02-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8320.0,12650144.0,8320.0,1520.45,1.0,119040.0,180994368.0,119040.0,110720.0,1363.89,1.0,898fa3fd948f967f333d6ffeaeca1432,,ETH
325,2021-02-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1520.45,1.0,119040.0,180994368.0,119040.0,119040.0,1520.45,1.0,898fa3fd948f967f333d6ffeaeca1432,,ETH
326,2021-02-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8736.0,14453974.08,8736.0,1654.53,1.0,127776.0,211409225.28,127776.0,119040.0,1520.45,1.0,a549595e66e094504d076832340a8124,,ETH
327,2021-02-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1654.53,1.0,127776.0,211409225.28,127776.0,127776.0,1654.53,1.0,a549595e66e094504d076832340a8124,,ETH
328,2021-02-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1248.0,1992282.24,1248.0,1596.38,1.0,129024.0,205971333.12,129024.0,127776.0,1654.53,1.0,98ca0d255e8e12a97ce2cac26c5293aa,,ETH
329,2021-02-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1596.38,1.0,129024.0,205971333.12,129024.0,129024.0,1596.38,1.0,98ca0d255e8e12a97ce2cac26c5293aa,,ETH
330,2021-02-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1715.22,1.0,131008.0,224707541.76,131008.0,129024.0,1596.38,1.0,78aafbd1d108b5495a196d62646d365f,,ETH
331,2021-02-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1984.0,3402996.4800000004,1984.0,1715.22,1.0,131008.0,224707541.76,131008.0,131008.0,1715.22,1.0,78aafbd1d108b5495a196d62646d365f,,ETH
332,2021-02-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2976.0,4988192.640000001,2976.0,1676.14,1.0,133984.0,224575941.76,133984.0,131008.0,1715.22,1.0,5f6d194df5682266428b7aceb88b9c7a,,ETH
333,2021-02-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1676.14,1.0,133984.0,224575941.76,133984.0,133984.0,1676.14,1.0,5f6d194df5682266428b7aceb88b9c7a,,ETH
334,2021-02-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4256.0,6866119.68,4256.0,1613.28,1.0,138240.0,223019827.2,138240.0,133984.0,1676.14,1.0,16d8e52a948e9657a292e2f4bc206382,,ETH
335,2021-02-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1613.28,1.0,138240.0,223019827.2,138240.0,138240.0,1613.28,1.0,16d8e52a948e9657a292e2f4bc206382,,ETH
336,2021-02-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0,0.0,1740.2,1.0,140000.0,243628000.0,140000.0,138240.0,1613.28,1.0,5de8193dc4ee2bfb583eb4dab2223ad8,,ETH
