,period,primary_label,secondary_label,account,category,subcategory,base_token_address,value_base_token,value_usd,value_eth,token_price,token_eth_price,qty,qty_usd,qty_eth,lag_qty,lag_price_usd,lag_price_eth
92,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x6b175474e89094c44da98b954eedeac495271d0f,0.0,-0,0,1.000306,0.0005366880382004,0.0,0.0,0.0,0,1.000521,0.0005325546116504854
93,2023-04-22T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,<nil>,<nil>,1878.72,1.0,0.0,0.0,0.0,<nil>,<nil>,<nil>
94,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,-0,0,1863.85,1.0,0.0,0.0,0.0,0,1878.72,1
95,2023-04-22T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0.0,<nil>,<nil>,1.026948,0.0005466211037301,290.54545181157886,298.3750706469973,0.1588182755530346,<nil>,<nil>,<nil>
96,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0.0,-6.416115212355118,-0.0021753292673130768,1.004865,0.0005391340504868,585.2348469796129,588.0820145101687,0.3155200335381971,290.54545181157886,1.026948,0.0005466211037301993
97,2023-04-22T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,<nil>,<nil>,1.001111,0.0005328686552546,0.0,0.0,0.0,<nil>,<nil>,<nil>
98,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,-0,0,1.000923,0.0005370190734232,0.0,0.0,0.0,0,1.001111,0.0005328686552546415
99,2023-04-22T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,<nil>,<nil>,1.001,0.0005328095724748,0.0,0.0,0.0,<nil>,<nil>,<nil>
100,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,-0,0,1.000743,0.0005369224991281,0.0,0.0,0.0,0,1.001,0.0005328095724748764
101,2023-04-22T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.0,<nil>,<nil>,23.92,0.0127320729006983,0.0,0.0,0.0,<nil>,<nil>,<nil>
102,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.0,-0,-0,23.52,0.0126190412318587,42.380837668,996.79730195136,0.534805537973206,0,23.92,0.012732072900698348
103,2023-04-22T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.2. Changes in liabilities,2. M2M,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,<nil>,<nil>,1878.72,1.0,20799.25375186996,39075974.008713126,20799.25375186996,<nil>,<nil>,<nil>
104,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.2. Changes in liabilities,2. M2M,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,309284.9032903087,-0,1863.85,1.0,30966.818013067303,57717503.75365549,30966.818013067303,20799.253751869957,1878.72,1
105,2023-04-22T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.2. Changes in liabilities,2. M2M,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,<nil>,<nil>,1878.72,1.0,0.0,0.0,0.0,<nil>,<nil>,<nil>
106,2023-04-23T00:00:00Z,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.2. Changes in liabilities,2. M2M,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0,-0,1863.85,1.0,0.0,0.0,0.0,0,1878.72,1
